,Data_czas,w1_przod_lewy,w1_przod_prawy,w1_tyl_lewy,w1_tyl_prawy,w4_tyl_lewy,w4_tyl_prawy,w4_przod_lewy,w4_przod_prawy,temp_zew,kierunekA,kierunekB,przebieg,avg_max_2_3,max_temp_przekladnie,max_temp_silnika,max_predkosc_osi
21,2021-04-02 00:00:00,-4.550351617440223,-6.8704641350210975,-7.950351617440225,-7.246488764044943,-5.36112676056338,-7.059859154929577,-4.555352112676057,-5.944507042253521,4.82593905159387,0,0,0.0005610098176718093,0.0,7.0,20.7,0.02
22,2021-04-02 01:00:00,-5.280337078651685,-7.50561797752809,-8.368960674157304,-7.875211267605633,-6.013220815752461,-7.799156118143459,-5.611111111111112,-6.89563994374121,4.7515529121387665,0,0,0.000535966149506347,0.0,4.0,18.7,0.02
23,2021-04-02 02:00:00,-5.969803370786518,-8.099016853932584,-8.92317415730337,-8.445926966292133,-6.588202247191012,-8.436376404494384,-6.627387640449438,-7.786956521739131,4.691870331542392,0,0,0.0007563025210084034,0.0,1.5,16.9,0.02
24,2021-04-02 03:00:00,-6.64817415730337,-8.559691011235955,-9.385955056179775,-8.945084269662921,-7.0690042075736335,-8.937974683544303,-7.577183098591548,-8.561126760563381,4.625207647704121,0,0,0.0005625879043600564,0.0,0.0,15.3,0.02
25,2021-04-02 04:00:00,-7.534269662921347,-9.217275280898878,-9.87626404494382,-9.482162921348317,-7.80350631136045,-9.682724719101122,-8.404634831460674,-9.362780898876405,4.523331081588231,0,0,0.0005617977528089888,0.0,0.0,13.9,0.02
26,2021-04-02 05:00:01,-8.428651685393259,-9.822752808988763,-10.324578651685393,-10.021488764044943,-8.687640449438202,-10.394109396914445,-9.09438990182328,-10.021458625525948,4.39694434392415,0,0,0.0007584269662921347,0.0,0.0,12.7,0.02
27,2021-04-02 06:00:02,-9.499437412095642,-10.552253521126762,-10.93112676056338,-10.539859154929578,-9.447538677918423,-11.10084388185654,-10.005625879043599,-10.816877637130801,4.245821992760739,0,0,0.0005898876404494383,0.0,0.0,11.5,0.02
28,2021-04-02 07:00:02,-10.447331460674157,-11.120926966292133,-11.319803370786516,-10.907724719101124,-9.981882022471911,-11.436516853932586,-10.78384831460674,-11.33890449438202,4.085829117023011,0,0,0.000729312762973352,0.0,0.0,10.5,0.02
29,2021-04-02 08:00:00,-11.048174157303373,-11.367134831460676,-11.503370786516856,-10.983146067415731,-10.274719101123594,-11.502949438202247,-11.24199438202247,-11.57963483146067,3.9519277394191734,0,0,0.0006451612903225806,0.0,0.0,9.5,0.02
30,2021-04-02 09:00:02,-10.927489481065917,-10.99172510518934,-11.251472650771387,-10.640673211781207,-10.166199158485274,-11.184431977559607,-11.071528751753156,-11.15694249649369,3.891981750417683,0,0,0.00044880785413744736,0.0,0.0,8.8,0.02
31,2021-04-02 10:00:00,-9.907152875175317,-9.795792426367461,-10.314165497896212,-9.736746143057502,-9.405469845722301,-10.259887798036466,-9.995371669004207,-9.855119214586255,3.899397213676495,0,0,0.0007012622720897617,0.0,0.0,9.1,0.02
32,2021-04-02 11:00:03,-8.461290322580645,-8.301122019635345,-9.06030855539972,-8.524824684431977,-8.283309957924264,-8.91430575035063,-8.600140252454418,-8.304488078541375,3.9718433745185937,0,0,0.0006451612903225806,0.0,0.0,8.6,0.02
33,2021-04-02 12:00:00,-6.8741935483870975,-6.593408134642358,-7.627769985974754,-7.030294530154277,-7.0426966292134825,-7.346348314606741,-7.112219101123596,-6.6276685393258425,4.0705196472294185,0,0,0.0006171107994389902,0.0,0.0,9.0,0.02
34,2021-04-02 13:00:00,-5.376577840112202,-4.964095371669004,-6.192706872370267,-5.443899018232819,-5.587377279102384,-5.778541374474053,-5.831556802244038,-5.119775596072932,4.1644846406829465,0,0,0.0005329593267882188,0.0,0.0,9.6,0.02
35,2021-04-02 14:00:00,-2.173188405797101,-2.008985507246377,-1.6668115942028985,-0.8008695652173912,-1.2740145985401468,-0.5661313868613141,-1.6781021897810222,-1.21007299270073,4.264447304870823,1,0,7.573216885007278,11.6,32.5,70.6,59.76
36,2021-04-02 15:00:00,6.1234375,5.936028368794325,12.974468085106382,15.867943262411346,19.01104815864023,20.59164305949009,14.196317280453258,16.331683168316832,4.379613057377683,1,0,18.159871794871798,21.6125,62.2,102.8,62.69
37,2021-04-02 16:00:02,6.602118644067797,7.116807909604522,14.072881355932202,20.01581920903955,22.809957924263678,24.77040673211781,17.778681626928467,21.55231416549789,4.477489800300622,1,0,13.064810126582277,22.1375,65.1,109.8,59.83
38,2021-04-02 17:00:01,7.4574858757062135,7.2149717514124285,16.103107344632768,22.454378531073452,25.108873239436623,26.177183098591552,19.21966292134832,23.4686797752809,4.545710891584343,1,0,16.908284106891706,23.3625,70.3,120.3,62.34
39,2021-04-02 18:00:00,6.1077464788732385,5.978591549295776,14.729014084507046,21.827605633802815,24.214668547249648,27.24386459802539,20.40901408450704,28.679577464788732,4.596105344254316,1,0,10.8988293370945,23.05,70.1,121.6,59.53
40,2021-04-02 19:00:00,5.0798591549295775,5.072112676056338,11.620815752461322,18.868635724331924,20.270140845070426,23.34595744680851,18.14659090909091,25.115056818181817,4.632233492520818,1,0,14.576582278481016,20.7875,65.9,113.6,60.01
41,2021-04-02 20:00:00,5.327065527065527,4.567094017094017,13.160028449502134,21.265297450424928,23.03049645390071,25.83700564971751,19.74265536723164,29.21935028248588,4.6566876044487975,1,0,16.141440677966102,21.7375,68.8,120.0,61.26
42,2021-04-02 21:00:00,3.3436005625879046,3.0853727144866387,9.897191011235957,16.420168067226893,18.391176470588235,20.860504201680676,15.657983193277312,23.983753501400567,4.669495472912302,0,0,0.7911500701262273,20.7875,68.8,112.4,21.25
